doc_id,source,title,url,drugs,access,doi,n_chunks,en_bronze
42555067,pubmed,Speed of Response in Biologic Treatments for Moderate-to-Severe Plaque Psoriasis: Bayesian Network Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/42555067/,ixekizumab,abstract_only,10.36849/JDD.10111,3,si
42555075,pubmed,Improved Sleep Quality in Psoriasis Patients Under Biologicals: A Prospective Observational Study.,https://pubmed.ncbi.nlm.nih.gov/42555075/,plaque_psoriasis,abstract_only,10.36849/JDD.9298,3,si
42555079,pubmed,Decreased Nonmelanoma Skin Cancer Risk With Interleukin-17 and Interleukin-23 Inhibitors Versus TNF-α Inhibitors in Psoriasis.,https://pubmed.ncbi.nlm.nih.gov/42555079/,plaque_psoriasis,abstract_only,10.36849/JDD.9449,3,si
42555081,pubmed,"INDIVIDUAL ARTICLE: Generalized Pustular Psoriasis: A Contemporary Review of Diagnosis, Pathophysiology, and IL-36 Pathway-Directed Management.",https://pubmed.ncbi.nlm.nih.gov/42555081/,plaque_psoriasis,abstract_only,10.36849/JDD.63121,3,si
42555537,pubmed,Psoriatic patients with cancer: a multicentric real-life study comparing Risankizumab and Apremilast.,https://pubmed.ncbi.nlm.nih.gov/42555537/,apremilast,abstract_only,10.1159/000553458,3,no
42558790,pubmed,"Short-term efficacy of biologics targeting the IL-17/IL-23 axis in scalp, nail, and palmoplantar psoriasis: a network meta-analysis of randomized controlled trials.",https://pubmed.ncbi.nlm.nih.gov/42558790/,ixekizumab; secukinumab,open,10.3389/fimmu.2026.1846290,4,si
42563042,pubmed,Deucravacitinib 5-Year Safety and Efficacy Results in Plaque Psoriasis: A Phase 3 Open-Label Extension of Randomized Clinical Trials.,https://pubmed.ncbi.nlm.nih.gov/42563042/,apremilast,abstract_only,10.1007/s40257-026-01055-w,4,si
42564794,pubmed,Efficacy and safety of interleukin inhibitors in the treatment of moderate-to-severe plaque psoriasis: a systematic review and network meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/42564794/,secukinumab,open,10.3389/fmed.2026.1766348,5,si
42565330,pubmed,Clinical characteristics and outcomes of paradoxical palmoplantar pustulosis during secukinumab therapy in biologic-naïve patients with plaque psoriasis: a retrospective case series.,https://pubmed.ncbi.nlm.nih.gov/42565330/,secukinumab,abstract_only,10.1080/09546634.2026.2712039,3,si
42568089,pubmed,"Effect of apremilast on entheseal bone damage in psoriasis patients at risk of developing psoriatic arthritis - data from the prospective, interventional EPOS study.",https://pubmed.ncbi.nlm.nih.gov/42568089/,apremilast,open,10.1186/s13075-026-03873-z,3,si
42568489,pubmed,Marked improvement of isolated acrodermatitis continua of hallopeau with upadacitinib: a case report and literature review.,https://pubmed.ncbi.nlm.nih.gov/42568489/,secukinumab,open,10.3389/fmed.2026.1868846,3,no
42573454,pubmed,Targeted therapies for psoriasis and atopic dermatitis in the context of malignancy: SPIN-FRT recommendations.,https://pubmed.ncbi.nlm.nih.gov/42573454/,plaque_psoriasis,abstract_only,10.1111/jdv.70634,4,si
42576419,pubmed,Dual Targeted Therapy as a Treatment Strategy for Refractory Psoriatic Arthritis: Real-World Effectiveness and Safety From a Prospective Cohort.,https://pubmed.ncbi.nlm.nih.gov/42576419/,apremilast,open,10.1002/acr2.90084,4,no
42577288,pubmed,"Dose Reduction of IL17 and IL23 Inhibitors in Psoriasis (BeNeBio study): An International, Pragmatic, Multicentre, Randomised, Controlled, Non-Inferiority Trial.",https://pubmed.ncbi.nlm.nih.gov/42577288/,ixekizumab; secukinumab,open,10.1016/j.lanepe.2026.101721,4,si
42577425,pubmed,Impact of dermatology targeted immunotherapies on autoimmune thyroid diseases: cytokine-network crosstalk and thyroid safety.,https://pubmed.ncbi.nlm.nih.gov/42577425/,plaque_psoriasis,open,10.3389/fimmu.2026.1890822,4,si
42579249,pubmed,Impact of Biologic Therapies on the Risk of Progression from Psoriasis to Psoriatic Arthritis: A Systematic Review and Meta-Analysis of Cohort Studies.,https://pubmed.ncbi.nlm.nih.gov/42579249/,plaque_psoriasis,abstract_only,10.1007/s40257-026-01065-8,4,si
42581417,pubmed,Effectiveness of brodalumab in biologic-experienced adults with moderate to severe plaque psoriasis: a focused narrative review.,https://pubmed.ncbi.nlm.nih.gov/42581417/,ixekizumab; secukinumab,abstract_only,10.1080/09546634.2026.2694924,3,si
42583969,pubmed,Efficacy and safety of different doses of apremilast in mild to-moderate psoriasis: A randomized controlled study.,https://pubmed.ncbi.nlm.nih.gov/42583969/,apremilast,open,10.4103/ijp.ijp_896_25,3,si
42584086,pubmed,Biologic DMARD class influences progression from psoriasis to PsA: a real-world cohort study.,https://pubmed.ncbi.nlm.nih.gov/42584086/,plaque_psoriasis,abstract_only,10.1093/rheumatology/keag410,3,si
42587407,pubmed,Systemic Treatment of Psoriasis: Current Evidence on Efficacy and Safety.,https://pubmed.ncbi.nlm.nih.gov/42587407/,apremilast,abstract_only,10.1111/1346-8138.70457,4,si
42590198,pubmed,Potential Blood Biomarkers Predicting Treatment Response in Psoriasis: A Systematic Review and Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/42590198/,apremilast,open,10.3390/jcm15156096,5,si
42591095,pubmed,"Association of IL-17 inhibitor therapy with glycemic, lipid profiles, and systemic inflammation in psoriasis patients with metabolic comorbidities: a retrospective cohort study.",https://pubmed.ncbi.nlm.nih.gov/42591095/,plaque_psoriasis,open,10.3389/fmed.2026.1891303,5,si
42591175,pubmed,Rapid resolution of guttate psoriasis with upadacitinib: a case report.,https://pubmed.ncbi.nlm.nih.gov/42591175/,secukinumab,open,10.3389/fmed.2026.1899043,3,si
42593668,pubmed,"Retrospective Real-World Comparison of Adherence, Persistence, Health-Care Utilization, and Costs Among Biologics for Moderate-to-Severe Psoriasis in China.",https://pubmed.ncbi.nlm.nih.gov/42593668/,ixekizumab; secukinumab,abstract_only,10.1007/s40261-026-01555-x,5,si
42598823,pubmed,Giant cell arteritis during risankizumab therapy: a possible paradoxical reaction to IL-23 inhibition.,https://pubmed.ncbi.nlm.nih.gov/42598823/,plaque_psoriasis,abstract_only,10.1080/25785826.2026.2715180,3,si
42601936,pubmed,Trajectory-based profiling of 52-week secukinumab response reveals baseline clinical and transcriptomic differences in plaque psoriasis.,https://pubmed.ncbi.nlm.nih.gov/42601936/,secukinumab,open,10.3389/fimmu.2026.1902716,4,si
42602014,pubmed,Characteristics of Real-World Patients with Psoriasis Receiving Guselkumab or Interleukin-17 Inhibitors: Data from the Psoriasis Longitudinal Assessment and Registry (PSOLAR).,https://pubmed.ncbi.nlm.nih.gov/42602014/,plaque_psoriasis,open,10.1177/24755303261477021,4,si
42618212,pubmed,Prevalence and clinical relevance of anti-drug antibodies in psoriatic arthritis: a systematic review.,https://pubmed.ncbi.nlm.nih.gov/42618212/,ixekizumab; secukinumab,open,10.1136/rmdopen-2026-007140,4,si
42621332,pubmed,Successful Addition of Topical Tapinarof for Residual Psoriatic Lesions During Apremilast Therapy: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/42621332/,apremilast,open,10.7759/cureus.112995,3,no
42626542,pubmed,"Durable, Anatomically Confined Clearance of Scalp Psoriasis and Associated Pruritus After Single Bilateral Greater Occipital Nerve Block.",https://pubmed.ncbi.nlm.nih.gov/42626542/,apremilast,open,10.7759/cureus.113086,3,si
42633246,pubmed,Probable paradoxical pyoderma gangrenosum associated with secukinumab in a patient with severe plaque psoriasis.,https://pubmed.ncbi.nlm.nih.gov/42633246/,secukinumab,open,10.1016/j.jdcr.2026.07.022,1,si
42637676,pubmed,Association of serum uric acid with circulating inflammatory proteins and treatment response to ixekizumab in patients with psoriasis: A multicenter prospective cohort study in China.,https://pubmed.ncbi.nlm.nih.gov/42637676/,ixekizumab,abstract_only,10.1097/CM9.0000000000004261,4,si
42645350,pubmed,Prescribing Biologic Immune-Modifying Therapies for Patients with a History of Cancer: A Cross-Specialty Review.,https://pubmed.ncbi.nlm.nih.gov/42645350/,plaque_psoriasis,open,10.3390/curroncol33080445,4,si
42646636,pubmed,The Evaluation of the Clinical Effectiveness and Safety of Biologic Therapies in Psoriasis-Real-World Evidence up to 64 Weeks of Therapy.,https://pubmed.ncbi.nlm.nih.gov/42646636/,plaque_psoriasis,open,10.3390/medsci14040502,4,si
42660434,pubmed,Longitudinal Interferon-γ Release Assay Changes in Psoriasis Treated With Interleukin Inhibitors: A Single-Center Real-World Cohort Study in China.,https://pubmed.ncbi.nlm.nih.gov/42660434/,plaque_psoriasis,abstract_only,10.1016/j.jaad.2026.08.083,1,si
42661716,pubmed,"IL-17 ligand-targeting inhibitors in psoriatic arthritis: a focused systematic review and network meta-analysis of efficacy, safety, and certainty of evidence.",https://pubmed.ncbi.nlm.nih.gov/42661716/,ixekizumab; secukinumab,open,10.3389/fimmu.2026.1893092,4,si
42661770,pubmed,IL-4Rα antagonist (Stapokibart) in refractory palmoplantar pustulosis: a case report and literature review of Th2-targeted therapies.,https://pubmed.ncbi.nlm.nih.gov/42661770/,plaque_psoriasis,open,10.3389/fimmu.2026.1851685,3,si
42683998,pubmed,"Comments on ""Efficacy and safety of different doses of apremilast in mild to moderate psoriasis"".",https://pubmed.ncbi.nlm.nih.gov/42683998/,apremilast,abstract_only,10.4103/ijp.ijp_1055_26,1,si
42687559,pubmed,Anti-IL-17 therapy in people living with HIV who have cutaneous psoriasis: A four-patient case series.,https://pubmed.ncbi.nlm.nih.gov/42687559/,ixekizumab; secukinumab,abstract_only,10.1177/09564624261485266,2,si
